url,domain,tld,ingestion_timestamp,http_status,final_url,redirected,response_time_ms,content_type,server_header,html_size,has_https,ssl_error,html_status,creation_date,whois_available,error_msg
http://kundenkonto-aktualisierung.net,kundenkonto-aktualisierung.net,net,2026-01-30 02:49:47.833079,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='kundenkonto-aktualisierung.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='kundenkonto-aktualisierung.net', port=80): Failed to resolve 'kundenkonto-aktualisierung.net' ([Errno 11001] getaddrinfo failed)""))"
http://online-shop-support24.com,online-shop-support24.com,com,2026-01-30 02:49:48.886868,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='online-shop-support24.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='online-shop-support24.com', port=80): Failed to resolve 'online-shop-support24.com' ([Errno 11001] getaddrinfo failed)""))"
http://zahlung-offen-status.net,zahlung-offen-status.net,net,2026-01-30 02:49:49.938129,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='zahlung-offen-status.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='zahlung-offen-status.net', port=80): Failed to resolve 'zahlung-offen-status.net' ([Errno 11001] getaddrinfo failed)""))"
http://bestellbestaetigung-portal.com,bestellbestaetigung-portal.com,com,2026-01-30 02:49:51.018047,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='bestellbestaetigung-portal.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bestellbestaetigung-portal.com', port=80): Failed to resolve 'bestellbestaetigung-portal.com' ([Errno 11001] getaddrinfo failed)""))"
http://account-suspend-warning.net,account-suspend-warning.net,net,2026-01-30 02:49:52.063425,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='account-suspend-warning.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='account-suspend-warning.net', port=80): Failed to resolve 'account-suspend-warning.net' ([Errno 11001] getaddrinfo failed)""))"
http://login-secure-portal.com,login-secure-portal.com,com,2026-01-30 02:49:53.106336,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"('Connection aborted.', ConnectionResetError(10054, 'Eine vorhandene Verbindung wurde vom Remotehost geschlossen', None, 10054, None))"
http://update-billing-info.net,update-billing-info.net,net,2026-01-30 02:49:54.405446,200,http://update-billing-info.net/,1,874,text/html; charset=utf-8,Microsoft-IIS/10.0,63962,0,0,OK,Unknown/Error,1,
http://support-center-login.net,support-center-login.net,net,2026-01-30 02:49:56.288933,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='support-center-login.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='support-center-login.net', port=80): Failed to resolve 'support-center-login.net' ([Errno 11001] getaddrinfo failed)""))"
http://payment-security-check.com,payment-security-check.com,com,2026-01-30 02:49:57.342638,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='payment-security-check.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='payment-security-check.com', port=80): Failed to resolve 'payment-security-check.com' ([Errno 11001] getaddrinfo failed)""))"
http://kundenservice-verifikation.com,kundenservice-verifikation.com,com,2026-01-30 02:49:58.383177,0,,0,0,,,0,0,1,FAIL,Unknown/Error,1,"HTTPConnectionPool(host='kundenservice-verifikation.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='kundenservice-verifikation.com', port=80): Failed to resolve 'kundenservice-verifikation.com' ([Errno 11001] getaddrinfo failed)""))"
